##NAMES=Fayalite
##RRUFFID=R100104
##IDEAL CHEMISTRY=Fe^2+^_2_SiO_4_
##LOCALITY=Dannemora, Uppsala Province, Sweden
##OWNER=RRUFF
##SOURCE=American Museum of Natural History
##DESCRIPTION=Dark brown fragment, variety knebelite
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R100104
66.140, 0.942
66.150, 1.042
66.160, 1.072
66.170, 1.025
66.180, 0.911
66.190, 0.754
66.200, 0.581
66.210, 0.417
66.220, 0.281
66.230, 0.181
66.240, 0.119
66.250, 0.091
66.260, 0.096
66.270, 0.132
66.280, 0.197
66.290, 0.289
66.300, 0.400
66.310, 0.518
66.320, 0.624
66.330, 0.699
66.340, 0.729
66.350, 0.707
66.360, 0.637
66.370, 0.535
66.380, 0.417
66.390, 0.303
66.400, 0.204
66.410, 0.129
66.420, 0.077
66.430, 0.046
66.440, 0.031
66.450, 0.027
66.460, 0.033
66.470, 0.045
66.480, 0.060
66.490, 0.076
66.500, 0.091
66.510, 0.101
66.520, 0.104
66.530, 0.100
66.540, 0.089
66.550, 0.073
66.560, 0.056
66.570, 0.040
66.580, 0.027
66.590, 0.016
66.600, 0.009
66.610, 0.005
66.620, 0.002
66.630, 0.001
66.640, 0.000
66.650, 0.000
66.660, 0.000
66.670, 0.000
66.680, 0.000
66.690, 0.000
66.700, 0.000
66.710, 0.000
66.720, 0.000
66.730, 0.000
66.740, 0.000
66.750, 0.000
66.760, 0.000
66.770, 0.000
66.780, 0.000
66.790, 0.000
66.800, 0.000
66.810, 0.000
66.820, 0.000
66.830, 0.000
66.840, 0.000
66.850, 0.000
66.860, 0.000
66.870, 0.000
66.880, 0.000
66.890, 0.000
66.900, 0.000
66.910, 0.000
66.920, 0.000
66.930, 0.000
66.940, 0.000
66.950, 0.000
66.960, 0.000
66.970, 0.000
66.980, 0.000
66.990, 0.000
67.000, 0.000
67.010, 0.000
67.020, 0.000
67.030, 0.000
67.040, 0.000
67.050, 0.000
67.060, 0.001
67.070, 0.002
67.080, 0.004
67.090, 0.011
67.100, 0.024
67.110, 0.053
67.120, 0.107
67.130, 0.199
67.140, 0.347
67.150, 0.560
67.160, 0.842
67.170, 1.175
67.180, 1.525
67.190, 1.839
67.200, 2.062
67.210, 2.149
67.220, 2.082
67.230, 1.875
67.240, 1.570
67.250, 1.222
67.260, 0.884
67.270, 0.596
67.280, 0.377
67.290, 0.229
67.300, 0.144
67.310, 0.114
67.320, 0.131
67.330, 0.192
67.340, 0.294
67.350, 0.434
67.360, 0.601
67.370, 0.775
67.380, 0.930
67.390, 1.037
67.400, 1.075
67.410, 1.036
67.420, 0.928
67.430, 0.772
67.440, 0.598
67.450, 0.430
67.460, 0.287
67.470, 0.179
67.480, 0.103
67.490, 0.055
67.500, 0.028
67.510, 0.013
67.520, 0.006
67.530, 0.002
67.540, 0.001
67.550, 0.000
67.560, 0.000
67.570, 0.001
67.580, 0.001
67.590, 0.004
67.600, 0.011
67.610, 0.027
67.620, 0.062
67.630, 0.132
67.640, 0.261
67.650, 0.479
67.660, 0.820
67.670, 1.305
67.680, 1.931
67.690, 2.658
67.700, 3.404
67.710, 4.057
67.720, 4.504
67.730, 4.664
67.740, 4.518
67.750, 4.114
67.760, 3.552
67.770, 2.947
67.780, 2.397
67.790, 1.956
67.800, 1.635
67.810, 1.409
67.820, 1.248
67.830, 1.129
67.840, 1.053
67.850, 1.035
67.860, 1.099
67.870, 1.257
67.880, 1.500
67.890, 1.789
67.900, 2.067
67.910, 2.270
67.920, 2.348
67.930, 2.281
67.940, 2.087
67.950, 1.809
67.960, 1.504
67.970, 1.224
67.980, 0.995
67.990, 0.825
68.000, 0.702
68.010, 0.604
68.020, 0.516
68.030, 0.426
68.040, 0.336
68.050, 0.250
68.060, 0.175
68.070, 0.114
68.080, 0.069
68.090, 0.039
68.100, 0.021
68.110, 0.010
68.120, 0.005
68.130, 0.002
68.140, 0.001
68.150, 0.000
68.160, 0.000
68.170, 0.000
68.180, 0.000
68.190, 0.000
68.200, 0.000
68.210, 0.000
68.220, 0.000
68.230, 0.000
68.240, 0.000
68.250, 0.000
68.260, 0.000
68.270, 0.000
68.280, 0.000
68.290, 0.000
68.300, 0.000
68.310, 0.000
68.320, 0.000
68.330, 0.000
68.340, 0.000
68.350, 0.000
68.360, 0.000
68.370, 0.000
68.380, 0.000
68.390, 0.000
68.400, 0.000
68.410, 0.000
68.420, 0.000
68.430, 0.000
68.440, 0.000
68.450, 0.000
68.460, 0.000
68.470, 0.000
68.480, 0.000
68.490, 0.000
68.500, 0.000
68.510, 0.000
68.520, 0.000
68.530, 0.000
68.540, 0.000
68.550, 0.000
68.560, 0.000
68.570, 0.000
68.580, 0.000
68.590, 0.000
68.600, 0.000
68.610, 0.000
68.620, 0.000
68.630, 0.000
68.640, 0.000
68.650, 0.000
68.660, 0.000
68.670, 0.000
68.680, 0.000
68.690, 0.000
68.700, 0.000
68.710, 0.000
68.720, 0.000
68.730, 0.000
68.740, 0.000
68.750, 0.000
68.760, 0.000
68.770, 0.000
68.780, 0.000
68.790, 0.000
68.800, 0.000
68.810, 0.000
68.820, 0.000
68.830, 0.000
68.840, 0.000
68.850, 0.000
68.860, 0.000
68.870, 0.000
68.880, 0.000
68.890, 0.000
68.900, 0.000
68.910, 0.000
68.920, 0.000
68.930, 0.000
68.940, 0.000
68.950, 0.000
68.960, 0.000
68.970, 0.000
68.980, 0.000
68.990, 0.000
69.000, 0.000
69.010, 0.000
69.020, 0.000
69.030, 0.000
69.040, 0.000
69.050, 0.000
69.060, 0.000
69.070, 0.000
69.080, 0.000
69.090, 0.000
69.100, 0.000
69.110, 0.001
69.120, 0.002
69.130, 0.006
69.140, 0.016
69.150, 0.041
69.160, 0.095
69.170, 0.205
69.180, 0.411
69.190, 0.769
69.200, 1.337
69.210, 2.167
69.220, 3.267
69.230, 4.587
69.240, 5.993
69.250, 7.290
69.260, 8.255
69.270, 8.700
69.280, 8.536
69.290, 7.796
69.300, 6.628
69.310, 5.246
69.320, 3.866
69.330, 2.654
69.340, 1.703
69.350, 1.032
69.360, 0.617
69.370, 0.416
69.380, 0.391
69.390, 0.525
69.400, 0.814
69.410, 1.258
69.420, 1.842
69.430, 2.523
69.440, 3.219
69.450, 3.825
69.460, 4.232
69.470, 4.358
69.480, 4.177
69.490, 3.728
69.500, 3.097
69.510, 2.398
69.520, 1.734
69.530, 1.179
69.540, 0.772
69.550, 0.519
69.560, 0.408
69.570, 0.419
69.580, 0.532
69.590, 0.722
69.600, 0.959
69.610, 1.206
69.620, 1.423
69.630, 1.572
69.640, 1.632
69.650, 1.607
69.660, 1.522
69.670, 1.425
69.680, 1.362
69.690, 1.366
69.700, 1.445
69.710, 1.577
69.720, 1.717
69.730, 1.816
69.740, 1.835
69.750, 1.760
69.760, 1.606
69.770, 1.409
69.780, 1.214
69.790, 1.057
69.800, 0.956
69.810, 0.908
69.820, 0.892
69.830, 0.883
69.840, 0.860
69.850, 0.816
69.860, 0.758
69.870, 0.705
69.880, 0.675
69.890, 0.683
69.900, 0.728
69.910, 0.796
69.920, 0.863
69.930, 0.904
69.940, 0.898
69.950, 0.839
69.960, 0.734
69.970, 0.599
69.980, 0.456
69.990, 0.323
70.000, 0.213
70.010, 0.131
70.020, 0.075
70.030, 0.040
70.040, 0.020
70.050, 0.010
70.060, 0.005
70.070, 0.005
70.080, 0.010
70.090, 0.022
70.100, 0.050
70.110, 0.103
70.120, 0.200
70.130, 0.361
70.140, 0.608
70.150, 0.953
70.160, 1.392
70.170, 1.894
70.180, 2.400
70.190, 2.833
70.200, 3.114
70.210, 3.189
70.220, 3.041
70.230, 2.702
70.240, 2.236
70.250, 1.724
70.260, 1.238
70.270, 0.829
70.280, 0.520
70.290, 0.310
70.300, 0.186
70.310, 0.132
70.320, 0.137
70.330, 0.195
70.340, 0.308
70.350, 0.475
70.360, 0.692
70.370, 0.942
70.380, 1.195
70.390, 1.412
70.400, 1.555
70.410, 1.595
70.420, 1.523
70.430, 1.355
70.440, 1.123
70.450, 0.867
70.460, 0.623
70.470, 0.417
70.480, 0.260
70.490, 0.151
70.500, 0.082
70.510, 0.041
70.520, 0.019
70.530, 0.009
70.540, 0.004
70.550, 0.002
70.560, 0.002
70.570, 0.004
70.580, 0.009
70.590, 0.020
70.600, 0.043
70.610, 0.085
70.620, 0.155
70.630, 0.266
70.640, 0.424
70.650, 0.630
70.660, 0.872
70.670, 1.125
70.680, 1.352
70.690, 1.514
70.700, 1.580
70.710, 1.536
70.720, 1.391
70.730, 1.174
70.740, 0.924
70.750, 0.677
70.760, 0.463
70.770, 0.296
70.780, 0.178
70.790, 0.105
70.800, 0.068
70.810, 0.061
70.820, 0.080
70.830, 0.124
70.840, 0.196
70.850, 0.293
70.860, 0.411
70.870, 0.537
70.880, 0.655
70.890, 0.744
70.900, 0.788
70.910, 0.778
70.920, 0.717
70.930, 0.618
70.940, 0.502
70.950, 0.390
70.960, 0.299
70.970, 0.243
70.980, 0.224
70.990, 0.240
71.000, 0.282
71.010, 0.336
71.020, 0.389
71.030, 0.427
71.040, 0.439
71.050, 0.421
71.060, 0.378
71.070, 0.316
71.080, 0.246
71.090, 0.178
71.100, 0.121
71.110, 0.077
71.120, 0.046
71.130, 0.027
71.140, 0.018
71.150, 0.017
71.160, 0.023
71.170, 0.035
71.180, 0.055
71.190, 0.082
71.200, 0.115
71.210, 0.150
71.220, 0.182
71.230, 0.207
71.240, 0.218
71.250, 0.215
71.260, 0.197
71.270, 0.169
71.280, 0.134
71.290, 0.100
71.300, 0.069
71.310, 0.045
71.320, 0.027
71.330, 0.015
71.340, 0.008
71.350, 0.004
71.360, 0.002
71.370, 0.001
71.380, 0.000
71.390, 0.000
71.400, 0.000
71.410, 0.000
71.420, 0.000
71.430, 0.000
71.440, 0.000
71.450, 0.000
71.460, 0.000
71.470, 0.000
71.480, 0.000
71.490, 0.000
71.500, 0.000
71.510, 0.000
71.520, 0.000
71.530, 0.000
71.540, 0.000
71.550, 0.000
71.560, 0.000
71.570, 0.000
71.580, 0.000
71.590, 0.000
71.600, 0.000
71.610, 0.000
71.620, 0.000
71.630, 0.000
71.640, 0.000
71.650, 0.000
71.660, 0.000
71.670, 0.000
71.680, 0.000
71.690, 0.000
71.700, 0.000
71.710, 0.000
71.720, 0.000
71.730, 0.000
71.740, 0.000
71.750, 0.000
71.760, 0.000
71.770, 0.000
71.780, 0.000
71.790, 0.000
71.800, 0.000
71.810, 0.000
71.820, 0.000
71.830, 0.000
71.840, 0.000
71.850, 0.000
71.860, 0.000
71.870, 0.000
71.880, 0.000
71.890, 0.000
71.900, 0.000
71.910, 0.000
71.920, 0.000
71.930, 0.000
71.940, 0.000
71.950, 0.000
71.960, 0.001
71.970, 0.002
71.980, 0.004
71.990, 0.008
72.000, 0.015
72.010, 0.027
72.020, 0.044
72.030, 0.069
72.040, 0.099
72.050, 0.134
72.060, 0.168
72.070, 0.197
72.080, 0.215
72.090, 0.219
72.100, 0.209
72.110, 0.185
72.120, 0.153
72.130, 0.118
72.140, 0.085
72.150, 0.057
72.160, 0.036
72.170, 0.021
72.180, 0.012
72.190, 0.008
72.200, 0.007
72.210, 0.010
72.220, 0.016
72.230, 0.025
72.240, 0.038
72.250, 0.054
72.260, 0.072
72.270, 0.088
72.280, 0.102
72.290, 0.109
72.300, 0.109
72.310, 0.102
72.320, 0.089
72.330, 0.072
72.340, 0.054
72.350, 0.038
72.360, 0.025
72.370, 0.016
72.380, 0.009
72.390, 0.005
72.400, 0.002
72.410, 0.001
72.420, 0.000
72.430, 0.000
72.440, 0.000
72.450, 0.000
72.460, 0.000
72.470, 0.000
72.480, 0.000
72.490, 0.000
72.500, 0.000
72.510, 0.000
72.520, 0.000
72.530, 0.001
72.540, 0.003
72.550, 0.008
72.560, 0.020
72.570, 0.045
72.580, 0.094
72.590, 0.185
72.600, 0.340
72.610, 0.581
72.620, 0.927
72.630, 1.380
72.640, 1.917
72.650, 2.485
72.660, 3.004
72.670, 3.388
72.680, 3.566
72.690, 3.501
72.700, 3.208
72.710, 2.742
72.720, 2.186
72.730, 1.627
72.740, 1.130
72.750, 0.733
72.760, 0.446
72.770, 0.260
72.780, 0.155
72.790, 0.115
72.800, 0.131
72.810, 0.202
72.820, 0.337
72.830, 0.549
72.840, 0.849
72.850, 1.243
72.860, 1.721
72.870, 2.259
72.880, 2.819
72.890, 3.346
72.900, 3.782
72.910, 4.071
72.920, 4.169
72.930, 4.057
72.940, 3.744
72.950, 3.269
72.960, 2.694
72.970, 2.092
72.980, 1.528
72.990, 1.048
73.000, 0.675
73.010, 0.409
73.020, 0.236
73.030, 0.137
73.040, 0.095
73.050, 0.098
73.060, 0.143
73.070, 0.231
73.080, 0.367
73.090, 0.549
73.100, 0.769
73.110, 1.006
73.120, 1.228
73.130, 1.400
73.140, 1.490
73.150, 1.483
73.160, 1.381
73.170, 1.207
73.180, 0.997
73.190, 0.789
73.200, 0.611
73.210, 0.482
73.220, 0.406
73.230, 0.376
73.240, 0.383
73.250, 0.417
73.260, 0.468
73.270, 0.529
73.280, 0.592
73.290, 0.648
73.300, 0.685
73.310, 0.693
73.320, 0.665
73.330, 0.604
73.340, 0.516
73.350, 0.414
73.360, 0.313
73.370, 0.224
73.380, 0.155
73.390, 0.109
73.400, 0.084
73.410, 0.078
73.420, 0.086
73.430, 0.104
73.440, 0.128
73.450, 0.157
73.460, 0.190
73.470, 0.225
73.480, 0.265
73.490, 0.309
73.500, 0.355
73.510, 0.401
73.520, 0.442
73.530, 0.476
73.540, 0.500
73.550, 0.512
73.560, 0.511
73.570, 0.499
73.580, 0.477
73.590, 0.448
73.600, 0.415
73.610, 0.383
73.620, 0.354
73.630, 0.330
73.640, 0.313
73.650, 0.303
73.660, 0.303
73.670, 0.315
73.680, 0.341
73.690, 0.383
73.700, 0.435
73.710, 0.490
73.720, 0.537
73.730, 0.567
73.740, 0.573
73.750, 0.554
73.760, 0.514
73.770, 0.461
73.780, 0.402
73.790, 0.345
73.800, 0.294
73.810, 0.251
73.820, 0.217
73.830, 0.192
73.840, 0.173
73.850, 0.160
73.860, 0.153
73.870, 0.150
73.880, 0.153
73.890, 0.164
73.900, 0.181
73.910, 0.204
73.920, 0.228
73.930, 0.250
73.940, 0.261
73.950, 0.260
73.960, 0.243
73.970, 0.214
73.980, 0.177
73.990, 0.138
74.000, 0.103
74.010, 0.075
74.020, 0.055
74.030, 0.042
74.040, 0.036
74.050, 0.033
74.060, 0.032
74.070, 0.031
74.080, 0.028
74.090, 0.024
74.100, 0.020
74.110, 0.015
74.120, 0.011
74.130, 0.007
74.140, 0.005
74.150, 0.003
74.160, 0.002
74.170, 0.001
74.180, 0.001
74.190, 0.001
74.200, 0.002
74.210, 0.003
74.220, 0.004
74.230, 0.006
74.240, 0.008
74.250, 0.011
74.260, 0.013
74.270, 0.014
74.280, 0.015
74.290, 0.014
74.300, 0.013
74.310, 0.011
74.320, 0.009
74.330, 0.006
74.340, 0.004
74.350, 0.003
74.360, 0.002
74.370, 0.001
74.380, 0.001
74.390, 0.000
74.400, 0.000
74.410, 0.000
74.420, 0.000
74.430, 0.000
74.440, 0.000
74.450, 0.000
74.460, 0.000
74.470, 0.000
74.480, 0.000
74.490, 0.000
74.500, 0.000
74.510, 0.001
74.520, 0.001
74.530, 0.003
74.540, 0.006
74.550, 0.013
74.560, 0.025
74.570, 0.044
74.580, 0.073
74.590, 0.112
74.600, 0.162
74.610, 0.218
74.620, 0.274
74.630, 0.322
74.640, 0.354
74.650, 0.363
74.660, 0.348
74.670, 0.311
74.680, 0.260
74.690, 0.203
74.700, 0.148
74.710, 0.101
74.720, 0.065
74.730, 0.039
74.740, 0.022
74.750, 0.013
74.760, 0.009
74.770, 0.010
74.780, 0.016
74.790, 0.026
74.800, 0.041
74.810, 0.063
74.820, 0.089
74.830, 0.117
74.840, 0.144
74.850, 0.167
74.860, 0.179
74.870, 0.181
74.880, 0.170
74.890, 0.149
74.900, 0.122
74.910, 0.094
74.920, 0.067
74.930, 0.045
74.940, 0.028
74.950, 0.016
74.960, 0.009
74.970, 0.005
74.980, 0.002
74.990, 0.001
75.000, 0.000
75.010, 0.000
75.020, 0.000
75.030, 0.000
75.040, 0.000
75.050, 0.000
75.060, 0.000
75.070, 0.000
75.080, 0.000
75.090, 0.000
75.100, 0.000
75.110, 0.000
75.120, 0.000
75.130, 0.001
75.140, 0.002
75.150, 0.005
75.160, 0.010
75.170, 0.021
75.180, 0.040
75.190, 0.073
75.200, 0.124
75.210, 0.200
75.220, 0.300
75.230, 0.425
75.240, 0.565
75.250, 0.709
75.260, 0.846
75.270, 0.964
75.280, 1.061
75.290, 1.136
75.300, 1.195
75.310, 1.241
75.320, 1.272
75.330, 1.281
75.340, 1.259
75.350, 1.197
75.360, 1.097
75.370, 0.968
75.380, 0.826
75.390, 0.689
75.400, 0.573
75.410, 0.488
75.420, 0.437
75.430, 0.417
75.440, 0.423
75.450, 0.446
75.460, 0.479
75.470, 0.515
75.480, 0.548
75.490, 0.575
75.500, 0.596
75.510, 0.613
75.520, 0.626
75.530, 0.639
75.540, 0.647
75.550, 0.647
75.560, 0.633
75.570, 0.600
75.580, 0.549
75.590, 0.483
75.600, 0.410
75.610, 0.338
75.620, 0.275
75.630, 0.225
75.640, 0.186
75.650, 0.158
75.660, 0.135
75.670, 0.116
75.680, 0.098
75.690, 0.080
75.700, 0.062
75.710, 0.047
75.720, 0.033
75.730, 0.023
75.740, 0.015
75.750, 0.010
75.760, 0.006
75.770, 0.004
75.780, 0.003
75.790, 0.002
75.800, 0.001
75.810, 0.001
75.820, 0.002
75.830, 0.003
75.840, 0.005
75.850, 0.008
75.860, 0.013
75.870, 0.020
75.880, 0.027
75.890, 0.034
75.900, 0.041
75.910, 0.046
75.920, 0.049
75.930, 0.048
75.940, 0.044
75.950, 0.037
75.960, 0.030
75.970, 0.022
75.980, 0.016
75.990, 0.010
76.000, 0.006
76.010, 0.004
76.020, 0.002
76.030, 0.001
76.040, 0.001
76.050, 0.001
76.060, 0.002
76.070, 0.004
76.080, 0.006
76.090, 0.009
76.100, 0.013
76.110, 0.016
76.120, 0.020
76.130, 0.023
76.140, 0.024
76.150, 0.024
76.160, 0.022
76.170, 0.019
76.180, 0.016
76.190, 0.012
76.200, 0.009
76.210, 0.006
76.220, 0.004
76.230, 0.002
76.240, 0.001
76.250, 0.001
76.260, 0.000
76.270, 0.000
76.280, 0.000
76.290, 0.000
76.300, 0.000
76.310, 0.000
76.320, 0.000
76.330, 0.000
76.340, 0.000
76.350, 0.000
76.360, 0.000
76.370, 0.000
76.380, 0.000
76.390, 0.000
76.400, 0.000
76.410, 0.000
76.420, 0.000
76.430, 0.000
76.440, 0.000
76.450, 0.000
76.460, 0.000
76.470, 0.000
76.480, 0.000
76.490, 0.000
76.500, 0.000
76.510, 0.000
76.520, 0.000
76.530, 0.000
76.540, 0.000
76.550, 0.000
76.560, 0.000
76.570, 0.000
76.580, 0.000
76.590, 0.000
76.600, 0.000
76.610, 0.000
76.620, 0.000
76.630, 0.000
76.640, 0.000
76.650, 0.000
76.660, 0.000
76.670, 0.000
76.680, 0.000
76.690, 0.000
76.700, 0.000
76.710, 0.000
76.720, 0.000
76.730, 0.000
76.740, 0.000
76.750, 0.000
76.760, 0.000
76.770, 0.000
76.780, 0.000
76.790, 0.000
76.800, 0.000
76.810, 0.000
76.820, 0.000
76.830, 0.000
76.840, 0.000
76.850, 0.000
76.860, 0.000
76.870, 0.000
76.880, 0.000
76.890, 0.000
76.900, 0.000
76.910, 0.000
76.920, 0.000
76.930, 0.000
76.940, 0.000
76.950, 0.000
76.960, 0.000
76.970, 0.000
76.980, 0.000
76.990, 0.000
77.000, 0.000
77.010, 0.000
77.020, 0.001
77.030, 0.002
77.040, 0.005
77.050, 0.009
77.060, 0.015
77.070, 0.026
77.080, 0.040
77.090, 0.057
77.100, 0.078
77.110, 0.099
77.120, 0.117
77.130, 0.130
77.140, 0.135
77.150, 0.132
77.160, 0.120
77.170, 0.102
77.180, 0.081
77.190, 0.061
77.200, 0.042
77.210, 0.028
77.220, 0.017
77.230, 0.010
77.240, 0.005
77.250, 0.003
77.260, 0.003
77.270, 0.003
77.280, 0.005
77.290, 0.009
77.300, 0.015
77.310, 0.022
77.320, 0.031
77.330, 0.042
77.340, 0.052
77.350, 0.061
77.360, 0.066
77.370, 0.068
77.380, 0.065
77.390, 0.058
77.400, 0.048
77.410, 0.038
77.420, 0.028
77.430, 0.019
77.440, 0.012
77.450, 0.007
77.460, 0.004
77.470, 0.002
77.480, 0.001
77.490, 0.000
77.500, 0.000
77.510, 0.000
77.520, 0.000
77.530, 0.000
77.540, 0.000
77.550, 0.000
77.560, 0.000
77.570, 0.000
77.580, 0.000
77.590, 0.000
77.600, 0.000
77.610, 0.000
77.620, 0.000
77.630, 0.000
77.640, 0.000
77.650, 0.000
77.660, 0.000
77.670, 0.000
77.680, 0.000
77.690, 0.000
77.700, 0.000
77.710, 0.000
77.720, 0.000
77.730, 0.000
77.740, 0.000
77.750, 0.000
77.760, 0.000
77.770, 0.000
77.780, 0.000
77.790, 0.000
77.800, 0.000
77.810, 0.000
77.820, 0.000
77.830, 0.000
77.840, 0.000
77.850, 0.000
77.860, 0.000
77.870, 0.000
77.880, 0.000
77.890, 0.000
77.900, 0.000
77.910, 0.000
77.920, 0.000
77.930, 0.000
77.940, 0.000
77.950, 0.000
77.960, 0.000
77.970, 0.000
77.980, 0.000
77.990, 0.000
78.000, 0.000
78.010, 0.000
78.020, 0.000
78.030, 0.000
78.040, 0.000
78.050, 0.000
78.060, 0.000
78.070, 0.000
78.080, 0.000
78.090, 0.000
78.100, 0.000
78.110, 0.000
78.120, 0.000
78.130, 0.000
78.140, 0.000
78.150, 0.000
78.160, 0.000
78.170, 0.000
78.180, 0.001
78.190, 0.002
78.200, 0.004
78.210, 0.008
78.220, 0.014
78.230, 0.022
78.240, 0.035
78.250, 0.051
78.260, 0.069
78.270, 0.087
78.280, 0.104
78.290, 0.116
78.300, 0.121
78.310, 0.118
78.320, 0.108
78.330, 0.093
78.340, 0.076
78.350, 0.059
78.360, 0.047
78.370, 0.042
78.380, 0.048
78.390, 0.068
78.400, 0.105
78.410, 0.163
78.420, 0.242
78.430, 0.340
78.440, 0.447
78.450, 0.552
78.460, 0.639
78.470, 0.694
78.480, 0.709
78.490, 0.680
78.500, 0.616
78.510, 0.527
78.520, 0.427
78.530, 0.329
78.540, 0.243
78.550, 0.172
78.560, 0.118
78.570, 0.079
78.580, 0.051
78.590, 0.034
78.600, 0.025
78.610, 0.024
78.620, 0.031
78.630, 0.047
78.640, 0.073
78.650, 0.109
78.660, 0.155
78.670, 0.208
78.680, 0.261
78.690, 0.307
78.700, 0.340
78.710, 0.356
78.720, 0.359
78.730, 0.356
78.740, 0.365
78.750, 0.406
78.760, 0.502
78.770, 0.670
78.780, 0.919
78.790, 1.238
78.800, 1.600
78.810, 1.957
78.820, 2.252
78.830, 2.432
78.840, 2.462
78.850, 2.335
78.860, 2.074
78.870, 1.726
78.880, 1.346
78.890, 0.982
78.900, 0.672
78.910, 0.430
78.920, 0.259
78.930, 0.147
78.940, 0.081
78.950, 0.048
78.960, 0.039
78.970, 0.051
78.980, 0.084
78.990, 0.144
79.000, 0.235
79.010, 0.363
79.020, 0.524
79.030, 0.709
79.040, 0.898
79.050, 1.066
79.060, 1.185
79.070, 1.233
79.080, 1.203
79.090, 1.098
79.100, 0.939
79.110, 0.752
79.120, 0.565
79.130, 0.397
79.140, 0.261
79.150, 0.161
79.160, 0.093
79.170, 0.050
79.180, 0.026
79.190, 0.014
79.200, 0.009
79.210, 0.010
79.220, 0.017
79.230, 0.031
79.240, 0.056
79.250, 0.095
79.260, 0.152
79.270, 0.228
79.280, 0.320
79.290, 0.421
79.300, 0.519
79.310, 0.599
79.320, 0.648
79.330, 0.657
79.340, 0.625
79.350, 0.558
79.360, 0.468
79.370, 0.372
79.380, 0.282
79.390, 0.208
79.400, 0.156
79.410, 0.124
79.420, 0.109
79.430, 0.105
79.440, 0.105
79.450, 0.107
79.460, 0.108
79.470, 0.108
79.480, 0.110
79.490, 0.118
79.500, 0.135
79.510, 0.163
79.520, 0.200
79.530, 0.243
79.540, 0.284
79.550, 0.315
79.560, 0.330
79.570, 0.326
79.580, 0.302
79.590, 0.263
79.600, 0.216
79.610, 0.168
79.620, 0.126
79.630, 0.093
79.640, 0.071
79.650, 0.058
79.660, 0.053
79.670, 0.051
79.680, 0.051
79.690, 0.050
79.700, 0.047
79.710, 0.042
79.720, 0.036
79.730, 0.028
79.740, 0.021
79.750, 0.015
79.760, 0.010
79.770, 0.008
79.780, 0.008
79.790, 0.011
79.800, 0.019
79.810, 0.032
79.820, 0.053
79.830, 0.083
79.840, 0.122
79.850, 0.169
79.860, 0.219
79.870, 0.265
79.880, 0.301
79.890, 0.320
79.900, 0.319
79.910, 0.299
79.920, 0.262
79.930, 0.215
79.940, 0.165
79.950, 0.119
79.960, 0.081
79.970, 0.051
79.980, 0.030
79.990, 0.017
80.000, 0.009
80.010, 0.005
80.020, 0.004
80.030, 0.006
80.040, 0.010
80.050, 0.017
80.060, 0.029
80.070, 0.045
80.080, 0.068
80.090, 0.096
80.100, 0.131
80.110, 0.173
80.120, 0.229
80.130, 0.304
80.140, 0.410
80.150, 0.560
80.160, 0.766
80.170, 1.027
80.180, 1.331
80.190, 1.647
80.200, 1.933
80.210, 2.141
80.220, 2.230
80.230, 2.183
80.240, 2.006
80.250, 1.729
80.260, 1.400
80.270, 1.066
80.280, 0.768
80.290, 0.530
80.300, 0.362
80.310, 0.261
80.320, 0.214
80.330, 0.208
80.340, 0.228
80.350, 0.262
80.360, 0.302
80.370, 0.345
80.380, 0.393
80.390, 0.452
80.400, 0.531
80.410, 0.634
80.420, 0.757
80.430, 0.889
80.440, 1.010
80.450, 1.098
80.460, 1.132
80.470, 1.101
80.480, 1.008
80.490, 0.867
80.500, 0.701
80.510, 0.534
80.520, 0.384
80.530, 0.265
80.540, 0.181
80.550, 0.129
80.560, 0.105
80.570, 0.101
80.580, 0.108
80.590, 0.120
80.600, 0.131
80.610, 0.136
80.620, 0.134
80.630, 0.124
80.640, 0.107
80.650, 0.088
80.660, 0.067
80.670, 0.048
80.680, 0.032
80.690, 0.020
80.700, 0.012
80.710, 0.007
80.720, 0.004
80.730, 0.002
80.740, 0.001
80.750, 0.000
80.760, 0.000
80.770, 0.001
80.780, 0.002
80.790, 0.005
80.800, 0.011
80.810, 0.027
80.820, 0.058
80.830, 0.118
80.840, 0.227
80.850, 0.407
80.860, 0.686
80.870, 1.085
80.880, 1.611
80.890, 2.249
80.900, 2.951
80.910, 3.645
80.920, 4.245
80.930, 4.670
80.940, 4.868
80.950, 4.824
80.960, 4.567
80.970, 4.150
80.980, 3.640
80.990, 3.096
81.000, 2.562
81.010, 2.063
81.020, 1.616
81.030, 1.226
81.040, 0.898
81.050, 0.636
81.060, 0.441
81.070, 0.313
81.080, 0.253
81.090, 0.262
81.100, 0.343
81.110, 0.499
81.120, 0.730
81.130, 1.027
81.140, 1.368
81.150, 1.719
81.160, 2.038
81.170, 2.281
81.180, 2.416
81.190, 2.433
81.200, 2.338
81.210, 2.157
81.220, 1.923
81.230, 1.669
81.240, 1.419
81.250, 1.189
81.260, 0.987
81.270, 0.814
81.280, 0.669
81.290, 0.551
81.300, 0.457
81.310, 0.385
81.320, 0.335
81.330, 0.306
81.340, 0.301
81.350, 0.320
81.360, 0.363
81.370, 0.422
81.380, 0.488
81.390, 0.547
81.400, 0.586
81.410, 0.595
81.420, 0.570
81.430, 0.514
81.440, 0.436
81.450, 0.349
81.460, 0.265
81.470, 0.194
